Date,HDFC,NTPC,SBIN,UPL,DRREDDY,GAIL,ULTRACEMCO,TCS,GRASIM,ICICIBANK,TATAMOTORS,RELIANCE,BRITANNIA,HEROMOTOCO,BAJFINANCE,ITC,LT,BAJAJFINSV,HINDUNILVR,BAJAJ-AUTO,COALINDIA,SHREECEM,MARUTI,IOC,TECHM,VEDL,NESTLEIND,BPCL,EICHERMOT,INFY,SUNPHARMA,TITAN,INFRATEL,HDFCBANK,JSWSTEEL,M&M,HINDALCO,ZEEL,INDUSINDBK,AXISBANK,POWERGRID,WIPRO,KOTAKBANK,TATASTEEL,BHARTIARTL,CIPLA,ASIANPAINT,HCLTECH,ADANIPORTS,ONGC
2014-04-15,887.5,125.4,1964.05,221.05,2575.05,368.05,2212.15,2252.75,2779.15,1219.45,411.95,949.1,882.95,2220.35,1757.75,340.95,1297.85,770.65,612.15,2004.4,292.8,5831.6,1927.2,266.35,1764.2,189.9,4833.8,445.7,6017.55,3259.8,616.4,257.4,195.6,723.95,1012.45,984.7,134.05,266.5,483.25,1445.2,107.85,588.55,790.85,409.15,325.25,400.65,534.5,1424.8,187.0,319.35
2014-04-16,870.2,122.6,1959.4,214.3,2536.75,368.0,2200.0,2196.3,2746.3,1222.55,411.15,941.3,879.95,2168.4,1772.7,346.05,1259.9,779.9,607.55,2000.55,289.7,5857.75,1935.25,261.1,1750.6,190.1,4779.15,436.35,6002.2,3157.3,613.85,255.65,195.7,725.95,1015.1,976.55,135.45,268.7,487.15,1431.95,107.7,572.1,784.25,413.7,323.7,396.9,534.9,1412.5,194.1,316.55
2014-04-17,879.8,122.95,2017.3,215.0,2552.2,373.85,2217.6,2222.9,2763.05,1262.85,429.1,959.1,884.45,2218.85,1767.2,353.25,1268.95,783.65,609.45,2016.05,290.9,5768.45,1951.35,264.05,1771.8,192.7,4763.25,449.8,5870.85,3192.05,625.05,257.2,195.15,718.7,1045.0,996.95,141.45,262.55,498.95,1464.65,107.2,585.85,800.8,418.9,325.55,400.7,543.75,1424.75,198.4,322.35
2014-04-21,876.95,124.55,2072.1,219.1,2549.8,373.45,2219.25,2221.75,2801.95,1282.0,432.1,959.6,893.1,2245.05,1768.95,353.4,1322.55,793.05,599.1,2014.15,296.1,5738.45,1988.3,266.25,1774.0,201.65,4723.5,463.85,5974.35,3182.95,621.25,259.45,198.35,716.45,1098.1,1033.15,143.5,267.25,506.4,1503.8,105.95,546.2,801.35,423.5,334.8,399.8,539.2,1439.7,204.0,323.1
2014-04-22,874.85,123.8,2048.55,218.5,2552.6,378.95,2202.1,2221.05,2772.95,1289.9,428.8,967.75,912.45,2266.5,1765.15,350.75,1346.55,797.75,596.45,2003.35,299.0,5847.55,1975.6,275.7,1773.7,193.65,4722.75,482.8,6066.6,3150.65,619.95,261.25,198.95,727.55,1108.95,1026.4,144.85,260.9,497.9,1500.1,105.95,530.55,801.3,420.85,335.25,396.5,536.4,1452.65,204.8,326.35
2014-04-23,879.55,122.1,2065.2,214.7,2565.9,383.85,2169.7,2213.75,2759.9,1299.55,425.05,967.15,892.5,2256.15,1826.75,353.2,1376.35,799.7,595.5,2004.65,302.25,5906.4,1982.05,270.6,1765.0,192.55,4728.95,475.1,6285.9,3172.65,625.6,255.0,203.7,733.0,1113.65,1039.15,145.15,265.75,497.4,1519.8,105.6,524.7,822.4,426.55,338.8,399.05,529.6,1438.45,204.45,326.0
2014-04-25,894.1,118.5,2085.25,230.35,2629.25,379.65,2079.6,2205.25,2675.2,1270.5,423.25,948.25,890.0,2200.15,1813.0,343.45,1349.9,816.2,580.9,1996.05,299.95,5812.65,1956.2,263.55,1804.75,193.55,4776.55,460.65,6107.85,3175.6,622.0,258.2,211.4,726.4,1114.4,1070.7,143.75,268.95,495.35,1532.7,105.5,519.25,808.5,426.9,341.7,394.25,514.95,1449.4,198.7,320.95
2014-04-28,884.35,117.95,2106.2,276.6,2676.75,370.05,2050.75,2191.35,2643.35,1275.5,416.45,945.0,891.45,2161.1,1856.8,342.0,1328.5,831.05,581.0,1985.0,295.7,5732.8,1950.45,264.95,1825.25,193.15,4705.25,456.45,6127.3,3178.05,636.65,258.3,213.3,725.2,1115.1,1067.0,141.25,269.45,493.85,1529.55,106.1,529.6,823.95,425.8,337.65,406.9,500.55,1419.6,192.15,321.35
2014-04-29,887.4,117.65,2065.8,275.15,2664.65,368.2,2066.5,2194.25,2669.55,1262.8,408.95,940.3,862.8,2145.2,1872.55,340.3,1321.4,829.6,562.45,1939.5,296.7,5701.05,1916.5,266.25,1846.3,190.6,4725.25,460.45,6100.15,3177.75,639.45,260.0,214.95,715.8,1061.95,1068.0,137.2,264.55,485.3,1528.4,105.6,524.8,807.0,405.5,335.0,401.2,497.6,1414.45,191.55,320.3
2014-04-30,897.95,116.35,2078.6,268.1,2706.15,370.1,2027.15,2189.2,2616.05,1243.4,414.75,935.8,864.05,2200.35,1869.9,340.75,1294.1,832.15,567.5,1912.15,291.85,5701.45,1923.0,263.45,1832.15,185.35,4768.8,454.9,6201.25,3180.8,632.8,254.85,215.65,721.3,1083.05,1074.2,134.3,262.6,478.35,1517.2,105.8,522.35,802.6,400.65,328.05,397.45,505.15,1402.9,188.2,325.1
2014-05-02,910.95,114.45,2048.2,279.95,2737.35,371.2,2035.95,2208.45,2629.6,1252.4,414.75,928.1,855.85,2198.65,1877.8,340.25,1263.55,815.2,562.15,1906.7,295.3,5700.4,1883.4,267.7,1837.6,180.55,4733.75,462.6,6248.4,3219.7,629.9,258.05,219.3,717.1,1090.6,1057.85,131.65,269.5,476.55,1530.15,104.55,528.5,802.7,390.05,325.6,402.1,511.45,1424.75,185.85,329.3
2014-05-05,886.45,113.85,2044.55,278.85,2729.15,372.0,2030.8,2213.7,2638.6,1252.45,414.45,946.85,860.6,2208.1,1878.15,344.7,1283.95,811.2,557.15,1918.85,296.45,5700.05,1897.85,269.2,1820.0,180.4,4709.9,467.65,6432.55,3176.9,626.6,262.1,213.55,716.7,1104.7,1059.6,138.9,267.0,480.35,1551.55,105.1,520.75,807.6,397.55,320.3,392.8,518.6,1381.8,186.05,335.4
2014-05-06,877.55,114.3,2052.2,279.2,2744.35,369.8,2023.8,2198.9,2630.2,1275.6,419.15,963.35,850.4,2182.25,1879.1,347.95,1300.0,823.8,553.7,1900.35,296.45,5727.35,1910.25,271.0,1801.4,180.05,4686.55,467.5,6396.75,3165.15,626.1,271.2,222.6,720.2,1112.0,1065.5,138.7,263.25,490.5,1536.95,102.5,514.85,806.95,401.75,314.9,390.9,514.75,1382.55,192.5,337.2
2014-05-07,852.6,115.75,2075.8,282.75,2742.2,366.15,1968.9,2165.55,2611.55,1270.65,416.7,960.85,858.35,2158.25,1883.85,346.65,1295.6,820.85,553.15,1868.15,295.4,5786.4,1881.25,274.35,1736.45,178.75,4681.05,472.35,6476.75,3067.35,630.75,272.45,224.65,715.6,1097.15,1061.95,135.2,261.7,492.6,1537.7,102.5,506.1,810.1,399.9,311.0,382.6,505.65,1320.8,189.5,335.15
2014-05-08,850.45,115.55,2091.75,270.85,2737.15,365.65,1980.05,2162.05,2625.1,1289.0,423.05,960.3,858.7,2130.4,1889.0,342.15,1299.15,833.0,552.3,1879.25,293.75,5715.95,1896.6,278.6,1745.3,180.0,4698.0,462.45,6491.0,3065.3,624.2,277.45,224.5,718.3,1095.6,1064.15,136.75,261.85,490.7,1553.75,103.55,510.95,812.0,402.0,308.0,388.65,504.4,1339.8,190.2,334.0
2014-05-09,884.6,118.15,2173.25,276.3,2718.0,371.0,2079.6,2159.9,2722.4,1378.6,427.5,997.6,852.85,2217.4,1901.7,345.55,1342.7,838.05,556.3,1919.95,308.65,5766.05,1974.85,286.55,1776.45,183.4,4781.9,485.8,6478.6,3111.45,624.1,277.5,223.75,756.8,1132.35,1102.55,144.1,262.75,513.5,1629.0,106.85,513.95,850.75,416.7,309.45,392.3,521.15,1370.7,204.7,347.95
2014-05-12,895.55,121.1,2242.7,270.1,2722.9,383.8,2159.15,2159.35,2839.65,1398.7,445.2,1028.7,849.1,2302.8,1900.1,359.15,1387.25,839.45,571.5,1948.15,331.05,5997.45,2049.9,302.0,1794.4,189.5,4841.6,502.45,6461.0,3175.1,613.35,285.05,221.9,792.15,1162.25,1129.75,143.4,277.95,521.3,1646.55,111.5,511.95,850.7,420.05,317.55,387.75,538.2,1394.4,204.6,358.6
2014-05-13,906.35,122.8,2276.1,274.9,2610.75,393.45,2220.55,2210.95,2913.35,1400.8,440.95,1063.4,874.15,2429.0,1879.85,360.85,1409.3,848.05,577.6,1977.3,332.05,6088.35,2090.35,312.3,1822.55,192.95,4873.5,509.4,6492.3,3265.25,609.1,296.1,223.65,788.15,1153.3,1122.9,142.2,276.35,534.25,1648.75,112.85,529.2,861.05,427.1,319.2,390.6,540.35,1432.9,224.5,372.6
2014-05-14,888.85,125.5,2282.55,277.65,2518.35,395.55,2240.6,2216.1,2976.75,1409.4,442.35,1045.5,890.95,2431.0,1805.9,365.65,1394.5,839.85,577.5,2041.75,343.3,6032.2,2085.2,307.65,1837.6,197.15,4775.2,518.65,6488.15,3254.1,612.15,304.7,236.3,775.45,1170.85,1085.45,141.2,275.9,537.05,1636.5,112.0,524.55,859.45,452.35,323.2,394.55,556.9,1411.4,217.05,368.1
2014-05-15,903.15,129.3,2279.25,271.75,2481.6,404.35,2230.7,2193.15,2937.55,1395.1,439.65,1053.4,881.6,2440.8,1735.65,368.15,1378.4,818.9,588.95,1950.5,340.35,6066.15,2117.85,308.45,1830.25,193.6,4708.8,516.35,6351.65,3272.45,621.4,317.4,230.9,788.35,1155.9,1104.55,138.5,268.9,534.35,1664.05,114.45,516.5,869.9,460.6,321.4,398.1,529.05,1405.8,220.4,378.55
2014-05-16,885.8,131.6,2417.2,284.85,2406.9,409.7,2334.15,2160.75,3068.6,1465.3,449.85,1079.25,863.2,2397.65,1771.35,356.95,1427.7,821.65,580.7,1931.7,345.4,6169.55,2152.15,327.6,1822.55,214.95,4630.15,552.1,6346.75,3177.55,613.5,307.0,233.15,804.7,1177.2,1114.7,141.2,274.35,561.95,1755.0,119.5,502.8,905.65,440.9,330.75,388.25,536.5,1365.15,225.0,384.15
2014-05-19,916.95,145.6,2568.1,305.95,2286.15,429.85,2338.65,2036.7,3020.75,1468.4,444.4,1120.05,825.65,2448.4,1799.9,338.1,1524.55,873.8,555.8,1878.35,388.95,6254.55,2214.65,357.7,1738.75,227.75,4585.85,575.9,6357.05,3015.05,584.25,307.3,234.95,811.9,1242.55,1099.6,152.05,272.75,560.25,1859.6,122.25,482.05,917.0,450.75,338.2,384.75,527.45,1307.2,231.65,416.75
2014-05-20,940.6,142.25,2526.65,297.25,2323.25,421.95,2345.8,2068.2,3032.6,1449.9,439.85,1079.85,835.45,2362.5,1780.25,340.85,1509.35,874.9,562.6,1866.4,366.5,6252.85,2194.0,348.5,1771.05,245.75,4565.95,558.75,6704.9,3122.2,587.4,314.1,233.75,816.05,1228.0,1136.45,156.2,288.5,556.0,1856.95,124.9,494.65,903.05,467.15,347.55,389.35,528.9,1308.5,235.8,400.1
2014-05-21,940.75,145.65,2459.3,301.9,2300.05,413.85,2270.95,2082.85,2952.65,1440.55,436.95,1078.4,838.1,2340.75,1840.95,341.65,1476.05,880.5,561.35,1961.15,370.9,6282.1,2169.2,345.9,1746.5,249.2,4693.15,560.3,7266.15,3157.1,576.9,310.45,234.9,809.5,1217.3,1150.3,159.7,293.6,560.05,1815.15,124.45,493.1,896.65,462.55,339.3,389.65,546.3,1336.05,225.65,398.45
2014-05-22,920.15,154.2,2511.65,306.75,2296.1,425.6,2265.05,2111.95,2958.8,1451.5,430.8,1100.8,833.3,2310.3,2043.55,345.8,1480.65,887.95,562.9,1986.75,389.9,6378.4,2264.8,355.35,1747.85,259.05,4733.95,559.65,7291.8,3113.9,580.1,331.4,239.05,802.6,1213.9,1137.6,155.1,275.9,567.5,1841.65,125.4,483.5,893.35,470.9,332.6,387.85,537.8,1323.85,225.05,392.8
2014-05-23,931.95,160.2,2753.5,307.6,2308.7,425.4,2270.1,2127.9,3001.35,1460.8,431.3,1127.45,867.05,2349.2,2027.85,343.1,1514.0,889.95,561.5,1976.25,397.9,6529.7,2385.85,363.7,1786.35,268.35,4744.25,556.2,7442.85,3069.55,584.3,325.35,235.85,789.65,1265.9,1159.3,152.05,273.9,560.85,1864.5,130.85,490.0,878.35,478.2,343.65,387.9,540.55,1341.05,227.7,407.95
2014-05-26,927.75,156.25,2701.9,308.4,2300.1,410.15,2236.4,2154.0,3067.8,1454.55,444.05,1101.7,869.75,2300.45,2005.85,344.65,1548.25,891.1,559.85,1961.2,401.05,6841.5,2341.3,371.3,1805.4,279.2,4743.6,557.8,7153.35,3094.85,591.1,321.25,238.9,797.15,1239.95,1229.15,147.1,275.65,550.05,1872.95,128.15,506.0,861.15,467.65,339.5,381.3,523.6,1386.2,223.25,405.3
2014-05-27,910.25,154.15,2629.35,304.85,2311.8,379.25,2265.45,2131.45,3084.25,1447.1,436.6,1087.95,871.25,2314.2,1978.3,343.8,1566.05,907.1,560.15,1972.0,393.05,6853.6,2302.05,361.35,1854.45,276.6,4737.75,554.1,7087.7,3134.05,592.5,319.0,231.95,804.9,1230.45,1198.0,149.65,275.9,555.4,1849.05,126.9,508.2,870.6,477.6,335.9,378.0,523.75,1383.5,214.45,395.05
2014-05-28,902.05,151.45,2610.2,311.05,2351.6,371.45,2375.55,2150.55,3191.45,1456.2,428.75,1088.9,880.8,2347.85,1945.75,342.85,1577.1,903.75,561.9,1948.4,380.4,6987.0,2309.95,358.35,1886.85,276.45,4767.75,542.3,6939.5,3173.3,584.1,315.1,239.85,823.45,1205.55,1161.6,147.2,269.55,554.3,1859.9,124.85,514.25,858.95,469.25,341.6,379.85,510.2,1440.45,220.4,384.25
2014-05-29,896.9,152.15,2601.45,308.75,2384.1,371.55,2392.1,2159.95,3167.35,1436.95,424.3,1073.55,869.3,2344.6,1989.45,342.5,1549.65,885.9,556.45,1941.2,373.55,6856.1,2305.85,353.4,1877.75,275.5,4784.05,536.1,6902.25,2924.5,586.6,313.85,234.55,810.25,1208.75,1176.95,149.3,265.75,542.75,1865.7,125.05,499.8,860.35,465.95,337.55,372.45,506.35,1399.75,211.9,374.15
2014-05-30,876.8,160.5,2542.25,301.8,2460.65,377.8,2382.2,2141.35,3179.25,1418.05,415.05,1064.7,881.1,2345.85,2020.85,341.75,1545.5,852.0,603.35,1943.95,370.9,6851.05,2271.8,360.1,1923.0,280.45,4961.0,521.9,6675.45,2939.4,610.65,310.0,231.5,792.75,1211.4,1235.5,148.0,266.75,533.95,1836.15,122.0,506.2,868.65,475.1,344.1,384.55,507.6,1418.55,227.5,378.15
2014-06-02,896.35,159.25,2644.7,305.5,2413.95,390.75,2450.3,2129.85,3160.45,1464.2,420.75,1082.2,891.3,2385.35,2083.75,336.65,1646.0,879.0,601.0,1974.4,373.35,6861.85,2324.3,363.3,1895.9,280.0,4799.65,555.55,6881.8,2993.15,599.2,315.15,236.15,819.4,1226.35,1239.25,150.05,265.0,552.4,1900.85,125.2,499.1,886.6,492.9,361.6,387.2,509.85,1382.8,226.15,399.55
2014-06-03,912.75,164.2,2645.2,302.55,2337.45,381.6,2553.5,2128.6,3327.5,1458.35,420.9,1095.4,898.2,2461.7,2113.75,333.4,1653.35,878.55,593.45,1970.15,393.4,6977.95,2336.85,359.25,1901.2,297.95,4809.75,573.65,7229.6,3017.2,603.15,320.25,234.05,824.35,1275.3,1230.75,155.2,271.05,541.5,1899.65,125.25,494.2,873.2,526.8,360.2,389.0,509.1,1348.3,240.3,416.75
2014-06-04,901.55,165.0,2682.65,307.9,2318.85,381.05,2571.85,2089.25,3344.45,1469.4,422.05,1077.5,898.9,2541.5,2113.55,330.95,1674.65,916.85,604.95,2002.5,390.35,7199.65,2372.05,352.45,1886.1,295.3,4769.6,575.7,7192.35,2984.5,596.05,320.2,244.95,816.7,1273.55,1219.85,160.7,274.05,540.05,1924.7,124.25,492.05,861.45,537.4,353.9,390.8,509.0,1308.25,243.85,411.0
2014-06-05,908.75,164.2,2697.9,313.0,2310.25,391.05,2632.5,2104.15,3329.5,1463.15,435.0,1089.9,894.95,2582.2,2183.55,333.75,1681.85,943.5,630.1,2000.9,391.95,7425.15,2381.2,367.5,1904.4,314.5,4852.15,619.45,7142.15,3041.15,597.85,323.35,244.9,805.45,1293.8,1202.7,169.85,275.15,533.0,1946.35,126.9,500.95,868.7,556.95,355.2,387.2,510.1,1332.9,241.65,419.15
2014-06-06,935.15,165.5,2739.8,315.25,2354.05,422.1,2674.7,2084.25,3314.8,1486.3,439.1,1122.4,884.8,2682.75,2146.75,336.7,1691.05,944.8,639.95,2048.4,390.65,7611.55,2392.05,373.15,1910.15,306.6,4921.0,628.1,7192.85,3003.05,599.65,327.25,244.75,815.25,1288.45,1232.8,169.25,274.8,545.3,1973.6,128.1,509.15,902.75,560.65,355.9,396.15,505.35,1327.7,257.65,465.65
2014-06-09,944.95,165.35,2707.85,321.3,2352.9,431.7,2800.75,2113.8,3697.7,1492.2,448.6,1122.65,881.2,2724.2,2149.1,337.95,1752.15,922.0,632.7,2161.75,413.2,7745.75,2435.15,367.3,1955.75,307.9,4892.55,615.05,7291.1,2986.45,600.4,326.6,245.0,819.45,1302.6,1224.0,169.6,282.1,557.15,1967.25,137.35,511.75,900.2,575.25,356.4,396.55,528.1,1367.7,254.0,453.15
2014-06-10,954.45,163.55,2665.8,315.1,2395.5,428.6,2797.9,2158.15,3577.8,1481.25,453.4,1118.3,875.85,2665.8,2112.05,337.35,1738.95,931.75,640.25,2152.5,420.4,7399.0,2464.3,358.85,2004.15,300.5,4965.2,614.05,7190.6,3075.15,609.0,341.4,259.95,816.65,1310.9,1233.15,169.75,281.25,558.3,1932.5,135.95,525.0,900.1,558.7,361.55,407.6,536.25,1398.25,246.05,440.55
2014-06-11,956.9,158.1,2697.35,302.7,2432.5,431.65,2775.5,2206.95,3558.15,1469.9,445.75,1102.1,969.25,2705.05,2040.95,333.3,1717.45,925.35,625.85,2180.85,404.3,7300.05,2448.55,351.3,2019.05,294.8,5015.55,607.05,7183.85,3193.35,613.9,328.9,259.7,820.5,1293.3,1227.1,162.65,278.4,557.8,1940.8,133.75,527.7,928.55,549.45,355.35,413.15,543.65,1405.8,238.2,427.3
2014-06-12,982.05,160.25,2701.3,305.7,2434.95,432.05,2768.7,2237.35,3573.65,1459.4,449.55,1094.15,981.3,2717.65,2060.5,334.1,1722.4,925.55,630.1,2185.6,394.9,7280.45,2480.85,352.3,1998.8,292.5,4997.95,599.05,7287.95,3175.05,631.2,328.65,259.95,839.85,1304.35,1229.0,169.25,270.7,552.05,1902.75,136.45,532.15,933.7,549.65,342.0,416.15,549.3,1406.75,236.95,428.6
2014-06-13,979.7,153.35,2607.9,296.55,2445.15,415.45,2768.0,2213.55,3535.15,1428.35,438.25,1081.9,926.4,2592.05,2025.3,332.6,1685.95,915.3,634.95,2170.7,389.35,7218.3,2403.35,333.3,2021.35,289.6,4971.95,569.75,7339.35,3187.0,629.7,319.9,251.35,835.4,1259.45,1228.85,162.35,266.05,536.65,1818.0,133.4,530.4,916.95,525.55,333.3,414.1,542.2,1438.95,230.6,422.65
2014-06-16,961.65,152.9,2580.65,301.85,2424.45,433.3,2746.65,2269.75,3560.9,1413.95,430.85,1065.45,948.5,2611.35,1993.95,336.2,1650.5,917.8,634.75,2169.75,389.35,7210.65,2381.15,335.7,2022.65,290.1,5006.0,590.95,7251.25,3244.15,645.35,322.6,246.15,839.0,1244.55,1198.0,161.2,264.5,534.45,1773.1,131.8,536.1,930.45,524.6,332.65,413.6,539.85,1422.45,228.1,426.9
2014-06-17,965.6,154.9,2653.3,315.45,2411.75,444.95,2796.9,2279.85,3577.75,1449.5,440.9,1090.05,947.3,2591.5,1967.65,336.05,1684.55,916.25,630.35,2160.35,400.45,7248.65,2414.45,350.4,2027.05,297.3,5004.2,610.25,7274.1,3246.85,649.8,322.45,252.55,846.55,1267.4,1180.95,162.65,267.8,552.35,1839.6,133.5,536.1,937.25,532.3,338.25,412.95,560.6,1454.45,236.1,445.1
2014-06-18,958.45,151.5,2641.55,313.15,2422.7,452.65,2805.1,2227.05,3550.25,1421.5,433.15,1066.75,934.7,2544.4,2114.0,332.95,1671.35,928.8,618.85,2150.6,394.1,7335.5,2435.0,342.4,2011.85,297.45,4956.7,591.7,7240.1,3240.5,633.35,314.35,246.6,834.85,1233.35,1160.3,166.8,276.75,542.05,1848.5,133.95,530.5,960.25,521.9,340.25,425.1,557.9,1436.85,231.05,442.7
2014-06-19,968.45,152.5,2605.45,324.0,2447.25,443.6,2755.4,2276.05,3546.15,1411.75,438.6,1042.1,918.6,2539.7,2099.15,336.25,1656.7,942.15,625.75,2160.25,385.15,7307.95,2380.05,334.0,2030.55,295.05,4939.5,564.45,7204.2,3311.9,642.55,320.45,249.2,825.75,1233.25,1176.1,167.75,276.45,557.3,1841.8,131.2,537.2,923.65,519.45,338.15,425.95,568.0,1458.6,225.95,420.75
2014-06-20,969.05,151.65,2583.1,312.4,2439.4,439.1,2727.45,2292.4,3501.05,1396.85,438.05,1036.5,915.8,2521.0,2072.6,335.7,1647.95,929.95,624.3,2179.8,386.35,7347.05,2366.4,321.8,2009.05,291.85,4938.15,552.55,7215.75,3316.6,631.3,333.85,242.5,821.95,1220.3,1143.95,163.8,284.45,555.5,1866.35,132.3,536.8,930.8,519.9,338.75,425.65,568.45,1443.95,232.6,417.5
2014-06-23,971.0,152.55,2600.2,310.05,2454.05,439.15,2711.25,2268.85,3496.7,1414.2,435.6,1037.95,932.55,2583.45,2060.25,314.95,1657.15,929.85,617.65,2191.1,387.9,7300.7,2380.3,327.4,2002.55,296.85,4946.1,556.65,7139.3,3232.55,633.95,326.05,235.75,821.45,1240.55,1161.2,165.3,289.4,567.45,1882.95,131.4,531.4,895.05,526.9,341.55,423.9,574.1,1419.05,237.0,437.6
2014-06-24,996.1,154.85,2663.2,317.9,2462.55,459.5,2705.75,2309.05,3512.85,1439.3,442.15,1059.85,942.0,2615.25,2032.9,320.5,1670.45,929.95,616.25,2221.15,391.5,7412.8,2414.6,342.0,1994.55,298.65,4928.8,582.75,7218.65,3203.8,627.8,337.75,247.4,829.0,1250.85,1167.05,166.8,284.25,571.75,1925.0,132.4,531.3,879.1,532.3,340.95,427.4,579.9,1415.95,238.0,442.95
2014-06-25,995.45,156.85,2691.9,315.15,2478.25,467.5,2724.5,2310.55,3488.0,1420.5,443.25,1051.0,997.25,2642.8,2011.95,316.05,1650.05,931.15,625.3,2275.85,397.85,7337.85,2471.0,343.2,2018.2,296.4,4950.8,581.3,7218.35,3211.25,632.8,342.7,248.2,824.1,1233.65,1179.45,166.7,283.65,578.6,1912.7,132.4,529.15,883.75,530.95,337.0,426.45,586.5,1418.9,237.15,436.85
2014-06-26,976.85,152.3,2652.55,325.35,2507.6,460.0,2685.05,2307.65,3391.05,1402.65,438.0,1011.9,979.2,2646.9,2005.1,316.25,1673.55,904.45,618.65,2289.0,388.3,7290.8,2486.9,327.9,2047.2,294.2,4989.15,567.85,7399.9,3182.5,635.15,346.8,249.95,812.4,1221.9,1175.9,165.25,289.85,565.55,1927.6,132.55,535.45,865.7,525.8,338.45,425.55,584.8,1434.1,234.55,411.35
2014-06-27,976.1,152.25,2638.95,329.6,2552.95,456.9,2595.9,2399.55,3415.05,1384.65,432.35,1012.1,976.15,2622.9,1999.3,319.75,1667.3,925.75,616.4,2309.1,380.85,7208.2,2454.7,332.8,2125.7,289.35,4936.7,569.7,7728.9,3223.4,660.85,353.15,263.05,816.2,1231.4,1153.5,160.9,288.85,571.8,1909.2,136.55,545.95,866.0,518.9,331.7,436.9,584.7,1481.45,231.4,411.2
2014-06-30,992.55,156.2,2686.25,341.45,2624.05,463.05,2591.95,2425.4,3430.5,1418.15,431.3,1015.4,1008.4,2634.65,2006.55,325.05,1701.7,934.75,620.35,2316.2,384.95,7204.05,2439.35,344.6,2152.0,292.35,4929.75,600.4,7994.55,3255.55,687.95,353.05,255.6,821.55,1236.8,1147.2,164.2,293.45,571.7,1918.85,139.2,546.4,883.55,528.4,336.9,438.0,594.0,1500.15,243.7,424.85
2014-07-01,984.1,154.6,2680.2,335.0,2614.95,460.8,2630.05,2390.75,3411.6,1438.05,450.8,1008.0,1016.2,2643.4,2009.65,325.2,1726.35,952.6,628.85,2334.7,384.45,7154.6,2583.8,342.7,2108.9,296.2,4933.85,589.6,8049.4,3221.05,679.25,355.8,259.95,823.3,1269.5,1194.3,175.25,299.5,575.45,1920.05,140.0,538.2,884.35,540.65,335.5,437.25,583.85,1497.55,244.2,423.1
2014-07-02,1007.8,159.75,2702.25,337.15,2662.9,458.85,2643.3,2401.6,3434.75,1452.0,455.8,1018.25,1030.25,2679.8,2099.9,329.35,1753.95,958.7,631.15,2349.8,393.55,7209.45,2641.95,342.95,2100.7,310.1,4989.4,601.8,8176.9,3215.3,693.4,359.5,264.7,839.9,1290.5,1219.75,178.25,297.95,584.1,1926.85,141.3,540.85,893.15,543.5,338.15,444.3,584.05,1480.3,271.25,426.6
2014-07-03,1008.15,157.35,2696.2,343.7,2639.05,459.1,2628.35,2417.9,3420.35,1454.05,469.75,1006.5,1018.35,2588.4,2175.6,331.35,1752.35,950.6,624.1,2300.1,396.1,7426.6,2629.9,342.85,2113.45,310.6,4997.95,599.6,8582.8,3210.7,706.85,360.8,267.0,836.8,1288.85,1235.55,173.75,296.25,573.25,1925.7,140.5,555.5,891.2,539.05,336.95,447.7,581.7,1466.45,270.4,418.15
2014-07-04,1013.1,158.55,2698.1,352.65,2678.35,465.0,2601.0,2410.5,3390.15,1462.85,469.45,1031.95,1015.05,2583.95,2271.0,333.4,1742.7,947.4,625.15,2299.2,394.15,7274.6,2642.5,348.95,2115.9,305.0,4973.95,599.75,8637.85,3245.95,709.8,357.2,261.0,856.65,1270.75,1230.05,173.25,299.15,569.45,1935.9,144.2,546.75,882.2,536.6,339.25,449.3,588.65,1480.35,275.55,421.8
2014-07-07,1020.6,161.35,2684.7,342.25,2730.4,461.05,2559.9,2488.55,3363.9,1451.35,478.85,1027.2,1005.35,2615.85,2221.85,334.8,1749.35,958.0,627.6,2302.7,396.75,7356.6,2638.85,342.25,2137.3,307.65,5022.9,593.25,8433.9,3345.45,723.5,357.4,254.3,840.45,1233.5,1239.55,174.5,297.05,555.95,1923.0,146.05,557.6,870.9,536.05,344.45,449.65,593.6,1508.5,280.7,415.55
2014-07-08,1022.2,153.0,2575.2,322.65,2680.6,455.5,2499.95,2449.45,3279.85,1411.2,470.0,995.05,1020.4,2579.3,2143.75,335.8,1672.55,945.3,627.35,2226.3,377.4,7277.5,2589.65,332.25,2105.7,296.3,4983.2,571.35,8338.9,3342.15,726.05,341.5,253.75,829.25,1185.7,1214.5,169.0,288.8,551.1,1888.25,137.75,549.75,872.25,513.55,340.55,442.0,590.1,1478.15,258.45,396.7
2014-07-09,1015.4,150.65,2582.25,320.9,2663.25,459.15,2494.0,2398.15,3292.3,1403.05,457.25,1000.95,997.65,2537.9,2180.15,341.5,1651.65,938.4,629.85,2169.65,365.7,7259.0,2516.45,341.75,2067.35,294.4,5007.0,582.85,8189.05,3310.35,724.4,347.95,252.4,830.3,1196.1,1178.55,170.55,287.05,543.9,1873.6,136.2,545.3,864.25,518.35,341.5,436.25,594.65,1473.2,264.9,404.95
